entity,region,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total,log_total,min_5h_activity,min_5h_activity_sin,min_5h_activity_cos,min_5h_activity_%
Entity 10285,East_Asia_Pac,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.07142857142857142,18,2.8903717578961645,17,-0.9659258262890683,-0.25881904510252063,0.11904761904761904
Entity 1029,Central_Asia,0.01639344262295082,0.03278688524590164,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.03278688524590164,0.04918032786885246,0.11475409836065574,0.03278688524590164,0.04918032786885246,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.08196721311475409,0.04918032786885246,0.11475409836065574,0.01639344262295082,0.08196721311475409,0.03278688524590164,0.06557377049180328,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,37,3.6109179126442243,22,-0.5000000000000004,0.8660254037844384,0.0819672131147541
Entity 1030,Euro_Africa,0.022727272727272728,0.09090909090909091,0.06818181818181818,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.045454545454545456,0.045454545454545456,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.045454545454545456,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,20,2.995732273553991,7,0.9659258262890683,-0.25881904510252063,0.13636363636363635
Entity 10304,East_Asia_Pac,0.043478260869565216,0.08695652173913043,0.057971014492753624,0.057971014492753624,0.043478260869565216,0.014492753623188406,0.057971014492753624,0.028985507246376812,0.043478260869565216,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.08695652173913043,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.057971014492753624,0.028985507246376812,0.07246376811594203,0.028985507246376812,0.057971014492753624,0.028985507246376812,0.028985507246376812,0.057971014492753624,45,3.8066624897703196,9,0.7071067811865476,-0.7071067811865475,0.13043478260869565
Entity 1031,Euro_Africa,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.13157894736842105,0.13157894736842105,0.02631578947368421,0.02631578947368421,14,2.6390573296152584,2,0.49999999999999994,0.8660254037844387,0.13157894736842105
Entity 1032,America,0.05555555555555555,0.041666666666666664,0.1388888888888889,0.05555555555555555,0.05555555555555555,0.06944444444444445,0.06944444444444445,0.05555555555555555,0.08333333333333333,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.041666666666666664,0.027777777777777776,0.041666666666666664,0.027777777777777776,0.041666666666666664,48,3.871201010907891,14,-0.4999999999999997,-0.8660254037844388,0.06944444444444445
Entity 1033,America,0.07954545454545454,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.056818181818181816,0.09090909090909091,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.045454545454545456,0.03409090909090909,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.03409090909090909,0.022727272727272728,0.056818181818181816,0.022727272727272728,0.011363636363636364,64,4.1588830833596715,9,0.7071067811865476,-0.7071067811865475,0.09090909090909091
Entity 1034,East_Asia_Pac,0.016129032258064516,0.03225806451612903,0.06451612903225806,0.04838709677419355,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.12903225806451613,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.06451612903225806,0.04838709677419355,0.016129032258064516,0.04838709677419355,0.016129032258064516,0.016129032258064516,0.06451612903225806,0.016129032258064516,0.016129032258064516,0.016129032258064516,38,3.6375861597263857,23,-0.25881904510252157,0.9659258262890681,0.0967741935483871
Entity 1035,Central_Asia,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.1388888888888889,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,12,2.4849066497880004,18,-1.0,-1.8369701987210297e-16,0.1388888888888889
Entity 1036,Central_Asia,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.0625,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0625,0.041666666666666664,0.0625,0.041666666666666664,0.020833333333333332,0.10416666666666667,0.0625,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,24,3.1780538303479458,22,-0.5000000000000004,0.8660254037844384,0.10416666666666666
Entity 1037,Central_Asia,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.06451612903225806,0.06451612903225806,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.03225806451612903,0.11290322580645161,0.016129032258064516,0.016129032258064516,0.08064516129032258,0.04838709677419355,0.06451612903225806,0.0967741935483871,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,38,3.6375861597263857,2,0.49999999999999994,0.8660254037844387,0.08064516129032258
Entity 1038,Euro_Africa,0.03636363636363636,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.01818181818181818,0.12727272727272726,0.09090909090909091,0.07272727272727272,0.03636363636363636,0.07272727272727272,0.07272727272727272,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.01818181818181818,31,3.4339872044851463,4,0.8660254037844386,0.5000000000000001,0.09090909090909091
Entity 1039,Euro_Africa,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.05263157894736842,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.12280701754385964,0.03508771929824561,0.12280701754385964,0.07017543859649122,0.03508771929824561,0.05263157894736842,0.07017543859649122,0.07017543859649122,33,3.4965075614664802,5,0.9659258262890683,0.25881904510252074,0.08771929824561403
Entity 10395,East_Asia_Pac,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,2,0.6931471805599453,8,0.8660254037844387,-0.4999999999999998,0.19230769230769232
Entity 104,America,0.017241379310344827,0.017241379310344827,0.040229885057471264,0.022988505747126436,0.04597701149425287,0.028735632183908046,0.10344827586206896,0.13793103448275862,0.13218390804597702,0.08620689655172414,0.011494252873563218,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.005747126436781609,0.011494252873563218,0.07471264367816093,0.04597701149425287,0.04597701149425287,0.06321839080459771,0.034482758620689655,0.04597701149425287,150,5.0106352940962555,13,-0.2588190451025208,-0.9659258262890683,0.028735632183908046
Entity 1040,Euro_Africa,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,9,2.1972245773362196,2,0.49999999999999994,0.8660254037844387,0.15151515151515152
Entity 1042,America,0.03773584905660377,0.07547169811320754,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.09433962264150944,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.09433962264150944,0.05660377358490566,0.03773584905660377,0.05660377358490566,0.07547169811320754,0.11320754716981132,29,3.367295829986474,13,-0.2588190451025208,-0.9659258262890683,0.09433962264150943
Entity 1043,East_Asia_Pac,0.02,0.02,0.06,0.02,0.02,0.06,0.1,0.02,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.04,0.08,0.06,0.14,0.02,0.1,0.02,0.02,0.02,26,3.258096538021482,23,-0.25881904510252157,0.9659258262890681,0.1
Entity 10436,East_Asia_Pac,0.011627906976744186,0.023255813953488372,0.03488372093023256,0.08139534883720931,0.03488372093023256,0.06976744186046512,0.011627906976744186,0.08139534883720931,0.023255813953488372,0.011627906976744186,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.08139534883720931,0.08139534883720931,0.09302325581395349,0.08139534883720931,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,62,4.127134385045092,20,-0.8660254037844386,0.5000000000000001,0.05813953488372093
Entity 1044,East_Asia_Pac,0.07017543859649122,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.08771929824561403,0.03508771929824561,0.07017543859649122,0.15789473684210525,0.017543859649122806,0.10526315789473684,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.03508771929824561,33,3.4965075614664802,19,-0.9659258262890684,0.2588190451025203,0.08771929824561403
Entity 1045,Central_Asia,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.017857142857142856,0.05357142857142857,0.17857142857142858,0.017857142857142856,0.08928571428571429,0.07142857142857142,0.08928571428571429,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.05357142857142857,0.07142857142857142,0.05357142857142857,0.017857142857142856,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.017857142857142856,32,3.4657359027997265,23,-0.25881904510252157,0.9659258262890681,0.08928571428571427
Entity 1046,Central_Asia,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03333333333333333,0.05,0.03333333333333333,0.1,0.03333333333333333,0.05,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.06666666666666667,0.03333333333333333,0.05,0.03333333333333333,0.016666666666666666,0.016666666666666666,36,3.58351893845611,2,0.49999999999999994,0.8660254037844387,0.08333333333333333
Entity 10469,East_Asia_Pac,0.02564102564102564,0.02564102564102564,0.07692307692307693,0.05128205128205128,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.07692307692307693,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.05128205128205128,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,15,2.70805020110221,22,-0.5000000000000004,0.8660254037844384,0.1282051282051282
Entity 1047,East_Asia_Pac,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.13725490196078433,0.0784313725490196,0.09803921568627451,0.0392156862745098,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.09803921568627451,0.0392156862745098,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,27,3.295836866004329,19,-0.9659258262890684,0.2588190451025203,0.09803921568627451
Entity 1048,East_Asia_Pac,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.017241379310344827,0.08620689655172414,0.034482758620689655,0.017241379310344827,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.017241379310344827,0.05172413793103448,0.05172413793103448,0.22413793103448276,0.034482758620689655,0.05172413793103448,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,34,3.5263605246161616,21,-0.7071067811865477,0.7071067811865474,0.08620689655172414
Entity 10486,East_Asia_Pac,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,19,2.9444389791664403,21,-0.7071067811865477,0.7071067811865474,0.11627906976744186
Entity 1049,Central_Asia,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.017543859649122806,0.03508771929824561,0.07017543859649122,0.03508771929824561,0.08771929824561403,0.12280701754385964,0.05263157894736842,0.05263157894736842,0.08771929824561403,0.03508771929824561,0.03508771929824561,0.07017543859649122,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.03508771929824561,0.03508771929824561,33,3.4965075614664802,19,-0.9659258262890684,0.2588190451025203,0.08771929824561403
Entity 105,East_Asia_Pac,0.01532567049808429,0.007662835249042145,0.02681992337164751,0.10727969348659004,0.0842911877394636,0.04597701149425287,0.034482758620689655,0.09578544061302682,0.038314176245210725,0.038314176245210725,0.02681992337164751,0.03065134099616858,0.03065134099616858,0.09961685823754789,0.0421455938697318,0.05747126436781609,0.04597701149425287,0.04597701149425287,0.038314176245210725,0.034482758620689655,0.022988505747126436,0.007662835249042145,0.007662835249042145,0.01532567049808429,237,5.4680601411351315,23,-0.25881904510252157,0.9659258262890681,0.053639846743295014
Entity 1050,America,0.06926406926406926,0.04329004329004329,0.09523809523809523,0.05627705627705628,0.08225108225108226,0.06493506493506493,0.04329004329004329,0.05627705627705628,0.030303030303030304,0.03463203463203463,0.012987012987012988,0.004329004329004329,0.012987012987012988,0.004329004329004329,0.012987012987012988,0.008658008658008658,0.021645021645021644,0.017316017316017316,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.05194805194805195,0.06926406926406926,0.06493506493506493,207,5.332718793265369,13,-0.2588190451025208,-0.9659258262890683,0.04329004329004329
Entity 1051,America,0.08695652173913043,0.043478260869565216,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.06521739130434782,22,3.091042453358316,14,-0.4999999999999997,-0.8660254037844388,0.10869565217391304
Entity 1052,America,0.09523809523809523,0.07142857142857142,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.07142857142857142,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.047619047619047616,18,2.8903717578961645,16,-0.8660254037844385,-0.5000000000000004,0.11904761904761904
Entity 1053,East_Asia_Pac,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,10,2.302585092994046,22,-0.5000000000000004,0.8660254037844384,0.14705882352941177
Entity 1055,Central_Asia,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.058823529411764705,0.1568627450980392,0.0196078431372549,0.0784313725490196,0.058823529411764705,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.09803921568627451,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,27,3.295836866004329,22,-0.5000000000000004,0.8660254037844384,0.09803921568627451
Entity 1056,Central_Asia,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.034482758620689655,0.05172413793103448,0.10344827586206896,0.08620689655172414,0.06896551724137931,0.05172413793103448,0.017241379310344827,0.10344827586206896,0.1206896551724138,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,34,3.5263605246161616,2,0.49999999999999994,0.8660254037844387,0.08620689655172414
