,entity,offset,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,total,log_total,min_5h_activity,min_5h_activity_sin,min_5h_activity_cos,min_5h_activity_%,lifespan_days,0_weekday,1_weekday,2_weekday,3_weekday,4_weekday,5_weekday,6_weekday,7_weekday,8_weekday,9_weekday,10_weekday,11_weekday,12_weekday,13_weekday,14_weekday,15_weekday,16_weekday,17_weekday,18_weekday,19_weekday,20_weekday,21_weekday,22_weekday,23_weekday,0_weekend,1_weekend,2_weekend,3_weekend,4_weekend,5_weekend,6_weekend,7_weekend,8_weekend,9_weekend,10_weekend,11_weekend,12_weekend,13_weekend,14_weekend,15_weekend,16_weekend,17_weekend,18_weekend,19_weekend,20_weekend,21_weekend,22_weekend,23_weekend,total_weekday,total_weekend,region
4569,Entity 9209,7.0,0.01639344262295082,0.08196721311475409,0.09836065573770492,0.03278688524590164,0.08196721311475409,0.04918032786885246,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.03278688524590164,0.04918032786885246,0.01639344262295082,0.06557377049180328,0.09836065573770492,0.01639344262295082,0.01639344262295082,0.09836065573770492,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.04918032786885246,0.01639344262295082,37,3.6109179126442243,19,-0.9659258262890684,0.2588190451025203,0.0819672131147541,1168.1923958333334,0.019230769230769232,0.09615384615384616,0.07692307692307693,0.038461538461538464,0.09615384615384616,0.057692307692307696,0.038461538461538464,0.019230769230769232,0.057692307692307696,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.11538461538461539,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.030303030303030304,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.12121212121212122,0.09090909090909091,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,28.0,9.0,East_Asia_Pac
4570,Entity 9211,-5.0,0.08391608391608392,0.06293706293706294,0.04895104895104895,0.02097902097902098,0.027972027972027972,0.013986013986013986,0.02097902097902098,0.013986013986013986,0.006993006993006993,0.006993006993006993,0.013986013986013986,0.006993006993006993,0.013986013986013986,0.02097902097902098,0.027972027972027972,0.06293706293706294,0.027972027972027972,0.04195804195804196,0.055944055944055944,0.08391608391608392,0.08391608391608392,0.06293706293706294,0.07692307692307693,0.11188811188811189,119,4.77912349311153,9,0.7071067811865476,-0.7071067811865475,0.04895104895104895,197.6251388888889,0.10752688172043011,0.07526881720430108,0.053763440860215055,0.03225806451612903,0.021505376344086023,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.010752688172043012,0.03225806451612903,0.043010752688172046,0.03225806451612903,0.043010752688172046,0.043010752688172046,0.11827956989247312,0.06451612903225806,0.043010752688172046,0.06451612903225806,0.11827956989247312,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.013513513513513514,0.04054054054054054,0.02702702702702703,0.04054054054054054,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.02702702702702703,0.013513513513513514,0.013513513513513514,0.04054054054054054,0.02702702702702703,0.08108108108108109,0.02702702702702703,0.04054054054054054,0.06756756756756757,0.02702702702702703,0.0945945945945946,0.08108108108108109,0.08108108108108109,0.08108108108108109,69.0,50.0,America
4571,Entity 922,13.0,0.06557377049180328,0.08196721311475409,0.09836065573770492,0.13114754098360656,0.03278688524590164,0.03278688524590164,0.08196721311475409,0.01639344262295082,0.03278688524590164,0.06557377049180328,0.03278688524590164,0.04918032786885246,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.01639344262295082,0.04918032786885246,0.03278688524590164,37,3.6109179126442243,14,-0.4999999999999997,-0.8660254037844388,0.09836065573770492,1487.3559143518519,0.08,0.08,0.12,0.12,0.04,0.04,0.06,0.02,0.04,0.02,0.04,0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.02,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.11428571428571428,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,26.0,11.0,East_Asia_Pac
4572,Entity 923,2.0,0.044444444444444446,0.011111111111111112,0.011111111111111112,0.011111111111111112,0.03333333333333333,0.03333333333333333,0.07777777777777778,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.044444444444444446,0.022222222222222223,0.044444444444444446,0.07777777777777778,0.03333333333333333,0.044444444444444446,0.08888888888888889,0.06666666666666667,0.05555555555555555,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.022222222222222223,0.011111111111111112,66,4.189654742026425,1,0.25881904510252074,0.9659258262890683,0.08888888888888889,460.9816550925926,0.05128205128205128,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.038461538461538464,0.0641025641025641,0.0641025641025641,0.07692307692307693,0.02564102564102564,0.05128205128205128,0.01282051282051282,0.05128205128205128,0.08974358974358974,0.038461538461538464,0.05128205128205128,0.07692307692307693,0.05128205128205128,0.038461538461538464,0.038461538461538464,0.02564102564102564,0.038461538461538464,0.02564102564102564,0.01282051282051282,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.027777777777777776,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.027777777777777776,54.0,12.0,Euro_Africa
4574,Entity 925,6.0,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0625,0.020833333333333332,0.020833333333333332,0.08333333333333333,0.041666666666666664,0.10416666666666667,0.0625,0.08333333333333333,0.08333333333333333,0.041666666666666664,0.020833333333333332,0.020833333333333332,24,3.1780538303479458,23,-0.25881904510252157,0.9659258262890681,0.125,2103.0490856481483,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.06818181818181818,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.045454545454545456,0.06818181818181818,0.045454545454545456,0.09090909090909091,0.06818181818181818,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,20.0,4.0,Central_South_Asia
4575,Entity 9251,1.0,0.017241379310344827,0.05172413793103448,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.06896551724137931,0.1206896551724138,0.05172413793103448,0.13793103448275862,0.06896551724137931,0.017241379310344827,0.05172413793103448,0.06896551724137931,0.05172413793103448,0.034482758620689655,0.017241379310344827,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,34,3.5263605246161616,4,0.8660254037844386,0.5000000000000001,0.08620689655172414,751.982650462963,0.02,0.06,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.06,0.12,0.06,0.12,0.08,0.02,0.04,0.06,0.02,0.04,0.02,0.08,0.02,0.02,0.02,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.0625,0.0625,0.03125,0.09375,0.03125,0.03125,0.0625,0.0625,0.09375,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,26.0,8.0,Euro_Africa
4576,Entity 926,5.5,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.14492753623188406,0.028985507246376812,0.08695652173913043,0.028985507246376812,0.014492753623188406,0.057971014492753624,0.07246376811594203,0.10144927536231885,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.043478260869565216,0.07246376811594203,0.043478260869565216,0.07246376811594203,0.028985507246376812,0.014492753623188406,0.014492753623188406,0.014492753623188406,45,3.8066624897703196,23,-0.25881904510252157,0.9659258262890681,0.08695652173913043,341.5821875,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.016129032258064516,0.14516129032258066,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.016129032258064516,0.06451612903225806,0.08064516129032258,0.11290322580645161,0.016129032258064516,0.03225806451612903,0.016129032258064516,0.03225806451612903,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.03225806451612903,0.03225806451612903,38.0,7.0,Central_South_Asia
4577,Entity 927,8.0,0.034482758620689655,0.08620689655172414,0.05172413793103448,0.15517241379310345,0.017241379310344827,0.034482758620689655,0.13793103448275862,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.05172413793103448,0.05172413793103448,0.06896551724137931,0.06896551724137931,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.034482758620689655,0.017241379310344827,0.017241379310344827,0.017241379310344827,0.017241379310344827,34,3.5263605246161616,17,-0.9659258262890683,-0.25881904510252063,0.10344827586206896,113.33371527777778,0.024390243902439025,0.04878048780487805,0.04878048780487805,0.21951219512195122,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.17073170731707318,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04878048780487805,0.0975609756097561,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,17.0,17.0,East_Asia_Pac
4579,Entity 928,1.0,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.10204081632653061,0.02040816326530612,0.061224489795918366,0.04081632653061224,0.04081632653061224,0.04081632653061224,0.02040816326530612,0.02040816326530612,0.12244897959183673,0.04081632653061224,0.061224489795918366,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.02040816326530612,25,3.2188758248682006,20,-0.8660254037844386,0.5000000000000001,0.14285714285714285,2179.631909722222,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.10869565217391304,0.021739130434782608,0.06521739130434782,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.13043478260869565,0.043478260869565216,0.06521739130434782,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.07407407407407407,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,22.0,3.0,Euro_Africa
4580,Entity 929,7.0,0.016129032258064516,0.06451612903225806,0.11290322580645161,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.03225806451612903,0.016129032258064516,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.04838709677419355,0.06451612903225806,0.08064516129032258,0.04838709677419355,0.08064516129032258,0.03225806451612903,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,0.016129032258064516,38,3.6375861597263857,20,-0.8660254037844386,0.5000000000000001,0.08064516129032258,522.1743171296297,0.020833333333333332,0.041666666666666664,0.14583333333333334,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0625,0.041666666666666664,0.020833333333333332,0.0625,0.020833333333333332,0.0625,0.0625,0.0625,0.0625,0.0625,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.02631578947368421,0.07894736842105263,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.07894736842105263,0.02631578947368421,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,24.0,14.0,East_Asia_Pac
4581,Entity 93,1.0,0.009036144578313253,0.0030120481927710845,0.009036144578313253,0.012048192771084338,0.04216867469879518,0.0783132530120482,0.0783132530120482,0.06325301204819277,0.06927710843373494,0.03313253012048193,0.045180722891566265,0.06626506024096386,0.06325301204819277,0.0572289156626506,0.03614457831325301,0.03614457831325301,0.05421686746987952,0.02710843373493976,0.05421686746987952,0.05120481927710843,0.02710843373493976,0.03614457831325301,0.02108433734939759,0.02710843373493976,308,5.730099782973574,1,0.25881904510252074,0.9659258262890683,0.060240963855421686,3898.8667708333332,0.007434944237918215,0.0037174721189591076,0.011152416356877323,0.01486988847583643,0.04460966542750929,0.08921933085501858,0.08178438661710037,0.06691449814126393,0.05947955390334572,0.03717472118959108,0.03717472118959108,0.07434944237918216,0.06319702602230483,0.04460966542750929,0.03717472118959108,0.040892193308550186,0.06691449814126393,0.022304832713754646,0.048327137546468404,0.03345724907063197,0.026022304832713755,0.03717472118959108,0.01858736059479554,0.03345724907063197,0.022988505747126436,0.011494252873563218,0.011494252873563218,0.011494252873563218,0.034482758620689655,0.034482758620689655,0.05747126436781609,0.04597701149425287,0.09195402298850575,0.022988505747126436,0.06896551724137931,0.034482758620689655,0.05747126436781609,0.09195402298850575,0.034482758620689655,0.022988505747126436,0.011494252873563218,0.04597701149425287,0.06896551724137931,0.10344827586206896,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.011494252873563218,245.0,63.0,Euro_Africa
4583,Entity 931,5.5,0.07936507936507936,0.09523809523809523,0.07936507936507936,0.031746031746031744,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.06349206349206349,0.07936507936507936,0.031746031746031744,0.047619047619047616,0.031746031746031744,0.015873015873015872,0.031746031746031744,0.06349206349206349,0.047619047619047616,0.06349206349206349,0.015873015873015872,0.047619047619047616,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,39,3.6635616461296463,21,-0.7071067811865477,0.7071067811865474,0.09523809523809523,408.9250462962963,0.0851063829787234,0.0851063829787234,0.0425531914893617,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0851063829787234,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.06382978723404255,0.0425531914893617,0.02127659574468085,0.06382978723404255,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.05,0.075,0.1,0.025,0.05,0.025,0.025,0.075,0.05,0.025,0.025,0.025,0.025,0.05,0.075,0.025,0.075,0.025,0.025,0.025,0.025,0.025,0.025,0.05,23.0,16.0,Central_South_Asia
4585,Entity 932,7.0,0.015873015873015872,0.015873015873015872,0.047619047619047616,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.07936507936507936,0.031746031746031744,0.06349206349206349,0.047619047619047616,0.015873015873015872,0.031746031746031744,0.031746031746031744,0.09523809523809523,0.1746031746031746,0.07936507936507936,0.031746031746031744,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.031746031746031744,39,3.6635616461296463,19,-0.9659258262890684,0.2588190451025203,0.07936507936507936,123.82778935185185,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.09259259259259259,0.037037037037037035,0.05555555555555555,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.09259259259259259,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.037037037037037035,0.037037037037037035,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.030303030303030304,0.18181818181818182,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,30.0,9.0,East_Asia_Pac
4586,Entity 933,8.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.09259259259259259,0.07407407407407407,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.09259259259259259,0.05555555555555555,0.12962962962962962,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.05555555555555555,30,3.4011973816621555,15,-0.7071067811865471,-0.7071067811865479,0.09259259259259259,131.80613425925927,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.08823529411764706,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.13636363636363635,0.045454545454545456,0.11363636363636363,0.045454545454545456,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.09090909090909091,0.022727272727272728,0.1590909090909091,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.022727272727272728,10.0,20.0,East_Asia_Pac
4588,Entity 9334,-5.0,0.0375,0.0625,0.05,0.0375,0.0125,0.025,0.0125,0.0125,0.0125,0.0125,0.0125,0.0625,0.025,0.0625,0.0125,0.0125,0.0125,0.0125,0.0125,0.0125,0.0625,0.125,0.0625,0.2375,56,4.02535169073515,8,0.8660254037844387,-0.4999999999999998,0.0625,23.00028935185185,0.046153846153846156,0.07692307692307693,0.06153846153846154,0.046153846153846156,0.015384615384615385,0.03076923076923077,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.07692307692307693,0.03076923076923077,0.07692307692307693,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.03076923076923077,0.06153846153846154,0.046153846153846156,0.23076923076923078,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.10256410256410256,0.1794871794871795,0.07692307692307693,0.1282051282051282,41.0,15.0,America
4589,Entity 934,8.0,0.014084507042253521,0.07042253521126761,0.028169014084507043,0.028169014084507043,0.07042253521126761,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.18309859154929578,0.056338028169014086,0.014084507042253521,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.08450704225352113,0.11267605633802817,0.028169014084507043,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.04225352112676056,47,3.8501476017100584,19,-0.9659258262890684,0.2588190451025203,0.07042253521126761,66.320625,0.014925373134328358,0.05970149253731343,0.029850746268656716,0.029850746268656716,0.07462686567164178,0.029850746268656716,0.04477611940298507,0.04477611940298507,0.1791044776119403,0.05970149253731343,0.014925373134328358,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.08955223880597014,0.1044776119402985,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.014925373134328358,0.04477611940298507,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,43.0,4.0,East_Asia_Pac
4591,Entity 9351,7.0,0.08860759493670886,0.02531645569620253,0.02531645569620253,0.06329113924050633,0.02531645569620253,0.02531645569620253,0.06329113924050633,0.012658227848101266,0.0379746835443038,0.06329113924050633,0.02531645569620253,0.05063291139240506,0.06329113924050633,0.02531645569620253,0.0379746835443038,0.05063291139240506,0.0379746835443038,0.06329113924050633,0.0379746835443038,0.02531645569620253,0.012658227848101266,0.0379746835443038,0.012658227848101266,0.08860759493670886,55,4.007333185232471,20,-0.8660254037844386,0.5000000000000001,0.12658227848101267,677.7019444444444,0.06153846153846154,0.03076923076923077,0.015384615384615385,0.07692307692307693,0.03076923076923077,0.03076923076923077,0.07692307692307693,0.015384615384615385,0.03076923076923077,0.07692307692307693,0.015384615384615385,0.015384615384615385,0.06153846153846154,0.03076923076923077,0.03076923076923077,0.06153846153846154,0.046153846153846156,0.03076923076923077,0.046153846153846156,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.015384615384615385,0.1076923076923077,0.10526315789473684,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.10526315789473684,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,41.0,14.0,East_Asia_Pac
4592,Entity 936,1.0,0.05,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.08333333333333333,0.08333333333333333,0.05,0.1,0.1,0.06666666666666667,0.06666666666666667,0.016666666666666666,0.05,0.08333333333333333,0.016666666666666666,0.03333333333333333,0.03333333333333333,0.016666666666666666,0.016666666666666666,0.016666666666666666,36,3.58351893845611,3,0.7071067811865475,0.7071067811865476,0.08333333333333333,776.1321875,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.08771929824561403,0.08771929824561403,0.03508771929824561,0.10526315789473684,0.10526315789473684,0.07017543859649122,0.03508771929824561,0.017543859649122806,0.05263157894736842,0.08771929824561403,0.017543859649122806,0.03508771929824561,0.03508771929824561,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,33.0,3.0,Euro_Africa
4593,Entity 937,2.0,0.078125,0.015625,0.015625,0.015625,0.015625,0.015625,0.0625,0.046875,0.03125,0.046875,0.015625,0.078125,0.046875,0.078125,0.046875,0.046875,0.0625,0.015625,0.03125,0.03125,0.0625,0.03125,0.078125,0.03125,40,3.6888794541139363,3,0.7071067811865475,0.7071067811865476,0.078125,216.4578125,0.05660377358490566,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.05660377358490566,0.03773584905660377,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.07547169811320754,0.05660377358490566,0.07547169811320754,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.07547169811320754,0.018867924528301886,0.09433962264150944,0.03773584905660377,0.08571428571428572,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.02857142857142857,29.0,11.0,Euro_Africa
